matrix;approach;variant;threads;schedule;chunk;block_rows;p90_ms;gflops;bandwidth
1138_bus.mtx;blocked;;8;static;0;256;0.018211;0.285101;2.851011
1138_bus.mtx;blocked;;8;static;1;32;0.018967;0.273734;2.737340
1138_bus.mtx;blocked;;8;static;1;64;0.020439;0.254027;2.540266
1138_bus.mtx;blocked;;8;static;1;128;0.018505;0.280567;2.805671
1138_bus.mtx;blocked;;8;static;1;256;0.029206;0.177770;1.777700
1138_bus.mtx;blocked;;8;static;4;32;0.021223;0.244640;2.446405
1138_bus.mtx;blocked;;8;static;4;64;0.020225;0.256717;2.567171
1138_bus.mtx;blocked;;8;static;4;128;0.027901;0.186089;1.860894
1138_bus.mtx;blocked;;8;static;4;256;0.021065;0.246479;2.464792
1138_bus.mtx;blocked;;8;static;8;32;0.040600;0.127882;1.278815
1138_bus.mtx;blocked;;8;static;8;64;0.029171;0.177986;1.779857
1138_bus.mtx;blocked;;8;static;8;128;0.020631;0.251664;2.516643
1138_bus.mtx;blocked;;8;static;8;256;0.018844;0.275520;2.755198
1138_bus.mtx;blocked;;8;static;16;32;0.027923;0.185940;1.859405
1138_bus.mtx;blocked;;8;static;16;64;0.020653;0.251392;2.513919
1138_bus.mtx;blocked;;8;static;16;128;0.022190;0.233983;2.339825
1138_bus.mtx;blocked;;8;static;16;256;0.031013;0.167413;1.674134
1138_bus.mtx;blocked;;8;static;32;32;0.021774;0.238446;2.384460
1138_bus.mtx;blocked;;8;static;32;64;0.023466;0.221260;2.212600
1138_bus.mtx;blocked;;8;static;32;128;0.027183;0.190999;1.909986
1138_bus.mtx;blocked;;8;static;32;256;0.021912;0.236946;2.369461
1138_bus.mtx;blocked;;8;dynamic;0;32;0.023037;0.225375;2.253747
1138_bus.mtx;blocked;;8;dynamic;0;64;0.019938;0.260410;2.604105
1138_bus.mtx;blocked;;8;dynamic;0;128;0.018923;0.274381;2.743807
1138_bus.mtx;blocked;;8;dynamic;0;256;0.027271;0.190385;1.903855
1138_bus.mtx;blocked;;8;dynamic;1;32;0.033587;0.154583;1.545826
1138_bus.mtx;blocked;;8;dynamic;1;64;0.037130;0.139833;1.398331
1138_bus.mtx;blocked;;8;dynamic;1;128;0.019992;0.259707;2.597069
1138_bus.mtx;blocked;;8;dynamic;1;256;0.024142;0.215063;2.150632
1138_bus.mtx;blocked;;8;dynamic;4;32;0.018898;0.274732;2.747323
1138_bus.mtx;blocked;;8;dynamic;4;64;0.018893;0.274814;2.748135
1138_bus.mtx;blocked;;8;dynamic;4;128;0.019407;0.267534;2.675337
1138_bus.mtx;blocked;;8;dynamic;4;256;0.022715;0.228572;2.285719
1138_bus.mtx;blocked;;8;dynamic;8;32;0.022817;0.227546;2.275456
1138_bus.mtx;blocked;;8;dynamic;8;64;0.027994;0.185470;1.854703
1138_bus.mtx;blocked;;8;dynamic;8;128;0.023467;0.221242;2.212425
1138_bus.mtx;blocked;;8;dynamic;8;256;0.024209;0.214467;2.144675
1138_bus.mtx;blocked;;8;dynamic;16;32;0.021569;0.240711;2.407110
1138_bus.mtx;blocked;;8;dynamic;16;64;0.026088;0.199017;1.990171
1138_bus.mtx;blocked;;8;dynamic;16;128;0.029916;0.173553;1.735529
1138_bus.mtx;blocked;;8;dynamic;16;256;0.027796;0.186788;1.867878
1138_bus.mtx;blocked;;8;dynamic;32;32;0.025628;0.202590;2.025899
1138_bus.mtx;blocked;;8;dynamic;32;64;0.044273;0.117272;1.172718
1138_bus.mtx;blocked;;8;dynamic;32;128;0.024909;0.208437;2.084374
1138_bus.mtx;blocked;;8;dynamic;32;256;0.029299;0.177205;1.772049
1138_bus.mtx;blocked;;8;guided;0;32;0.036541;0.142086;1.420855
1138_bus.mtx;blocked;;8;guided;0;64;0.036620;0.141782;1.417820
1138_bus.mtx;blocked;;8;guided;0;128;0.029908;0.173596;1.735962
1138_bus.mtx;blocked;;8;guided;0;256;0.018440;0.281559;2.815590
1138_bus.mtx;blocked;;8;guided;1;32;0.031034;0.167303;1.673029
1138_bus.mtx;blocked;;8;guided;1;64;0.036301;0.143026;1.430260
1138_bus.mtx;blocked;;8;guided;1;128;0.026070;0.199159;1.991593
1138_bus.mtx;blocked;;8;guided;1;256;0.032369;0.160400;1.604001
1138_bus.mtx;blocked;;8;guided;4;32;0.023363;0.222230;2.222302
1138_bus.mtx;blocked;;8;guided;4;64;0.032809;0.158251;1.582510
1138_bus.mtx;blocked;;8;guided;4;128;0.031404;0.165328;1.653282
1138_bus.mtx;blocked;;8;guided;4;256;0.027211;0.190803;1.908025
1138_bus.mtx;blocked;;8;guided;8;32;0.032185;0.161319;1.613192
1138_bus.mtx;blocked;;8;guided;8;64;0.021257;0.244255;2.442546
1138_bus.mtx;blocked;;8;guided;8;128;0.026746;0.194125;1.941245
1138_bus.mtx;blocked;;8;guided;8;256;0.029080;0.178544;1.785443
1138_bus.mtx;blocked;;8;guided;16;32;0.021419;0.242407;2.424066
1138_bus.mtx;blocked;;8;guided;16;64;0.023969;0.216617;2.166175
1138_bus.mtx;blocked;;8;guided;16;128;0.026910;0.192942;1.929420
1138_bus.mtx;blocked;;8;guided;16;256;0.026343;0.197089;1.970893
1138_bus.mtx;blocked;;8;guided;32;32;0.025781;0.201390;2.013896
1138_bus.mtx;blocked;;8;guided;32;64;0.029186;0.177895;1.778948
1138_bus.mtx;blocked;;8;guided;32;128;0.041464;0.125216;1.252160
1138_bus.mtx;blocked;;8;guided;32;256;0.025991;0.199759;1.997588
1138_bus.mtx;blocked;;16;static;0;32;0.036377;0.142726;1.427257
1138_bus.mtx;blocked;;16;static;0;64;0.042271;0.122827;1.228269
1138_bus.mtx;blocked;;16;static;0;128;0.025125;0.206645;2.066450
1138_bus.mtx;blocked;;16;static;0;256;0.047754;0.108723;1.087227
1138_bus.mtx;blocked;;16;static;1;32;0.032388;0.160308;1.603079
1138_bus.mtx;blocked;;16;static;1;64;0.028905;0.179626;1.796258
1138_bus.mtx;blocked;;16;static;1;128;0.032930;0.157669;1.576692
1138_bus.mtx;blocked;;16;static;1;256;0.027897;0.186114;1.861143
1138_bus.mtx;blocked;;16;static;4;32;0.028398;0.182830;1.828305
1138_bus.mtx;blocked;;16;static;4;64;0.025405;0.204372;2.043723
1138_bus.mtx;blocked;;16;static;4;128;0.027942;0.185817;1.858165
1138_bus.mtx;blocked;;16;static;4;256;0.029432;0.176409;1.764087
1138_bus.mtx;blocked;;16;static;8;32;0.026079;0.199088;1.990882
1138_bus.mtx;blocked;;16;static;8;64;0.025384;0.204537;2.045373
1138_bus.mtx;blocked;;16;static;8;128;0.032874;0.157937;1.579372
1138_bus.mtx;blocked;;16;static;8;256;0.026684;0.194572;1.945717
1138_bus.mtx;blocked;;16;static;16;32;0.043429;0.119550;1.195503
1138_bus.mtx;blocked;;16;static;16;64;0.028364;0.183047;1.830466
1138_bus.mtx;blocked;;16;static;16;128;0.029275;0.177352;1.773515
1138_bus.mtx;blocked;;16;static;16;256;0.026928;0.192809;1.928086
1138_bus.mtx;blocked;;16;static;32;32;0.036694;0.141494;1.414941
1138_bus.mtx;blocked;;16;static;32;64;0.027224;0.190711;1.907111
1138_bus.mtx;blocked;;16;static;32;128;0.032598;0.159273;1.592728
1138_bus.mtx;blocked;;16;static;32;256;0.027597;0.188137;1.881367
1138_bus.mtx;blocked;;16;dynamic;0;32;0.033507;0.154952;1.549521
1138_bus.mtx;blocked;;16;dynamic;0;64;0.036269;0.143151;1.431509
1138_bus.mtx;blocked;;16;dynamic;0;128;0.026789;0.193814;1.938141
1138_bus.mtx;blocked;;16;dynamic;0;256;0.030827;0.168425;1.684250
1138_bus.mtx;blocked;;16;dynamic;1;32;0.043305;0.119895;1.198948
1138_bus.mtx;blocked;;16;dynamic;1;64;0.032187;0.161310;1.613098
1138_bus.mtx;blocked;;16;dynamic;1;128;0.035694;0.145459;1.454592
1138_bus.mtx;blocked;;16;dynamic;1;256;0.028281;0.183589;1.835891
1138_bus.mtx;blocked;;16;dynamic;4;32;0.043061;0.120574;1.205742
1138_bus.mtx;blocked;;16;dynamic;4;64;0.025280;0.205381;2.053812
1138_bus.mtx;blocked;;16;dynamic;4;128;0.033230;0.156246;1.562463
1138_bus.mtx;blocked;;16;dynamic;4;256;0.033069;0.157003;1.570031
1138_bus.mtx;blocked;;16;dynamic;8;32;0.029296;0.177227;1.772275
1138_bus.mtx;blocked;;16;dynamic;8;64;0.038855;0.133626;1.336258
1138_bus.mtx;blocked;;16;dynamic;8;128;0.033332;0.155766;1.557661
1138_bus.mtx;blocked;;16;dynamic;8;256;0.030937;0.167827;1.678267
1138_bus.mtx;blocked;;16;dynamic;16;32;0.028143;0.184488;1.844883
1138_bus.mtx;blocked;;16;dynamic;16;64;0.042634;0.121780;1.217805
1138_bus.mtx;blocked;;16;dynamic;16;128;0.034649;0.149846;1.498459
1138_bus.mtx;blocked;;16;dynamic;16;256;0.032136;0.161562;1.615623
1138_bus.mtx;blocked;;16;dynamic;32;32;0.031089;0.167002;1.670022
1138_bus.mtx;blocked;;16;dynamic;32;64;0.036348;0.142843;1.428428
1138_bus.mtx;blocked;;16;dynamic;32;128;0.031764;0.163457;1.634571
1138_bus.mtx;blocked;;16;dynamic;32;256;0.055384;0.093746;0.937457
1138_bus.mtx;blocked;;16;guided;0;32;0.051154;0.101498;1.014978
1138_bus.mtx;blocked;;16;guided;0;64;0.033323;0.155810;1.558096
1138_bus.mtx;blocked;;16;guided;0;128;0.028819;0.180160;1.801599
1138_bus.mtx;blocked;;16;guided;0;256;0.027888;0.186176;1.861764
1138_bus.mtx;blocked;;16;guided;1;32;0.035897;0.144636;1.446365
1138_bus.mtx;blocked;;16;guided;1;64;0.032317;0.160659;1.606590
1138_bus.mtx;blocked;;16;guided;1;128;0.034707;0.149597;1.495966
1138_bus.mtx;blocked;;16;guided;1;256;0.029575;0.175553;1.755532
1138_bus.mtx;blocked;;16;guided;4;32;0.029380;0.176722;1.767219
1138_bus.mtx;blocked;;16;guided;4;64;0.028733;0.180697;1.806971
1138_bus.mtx;blocked;;16;guided;4;128;0.041500;0.125109;1.251092
1138_bus.mtx;blocked;;16;guided;4;256;0.039604;0.131099;1.310993
1138_bus.mtx;blocked;;16;guided;8;32;0.029633;0.175211;1.752111
1138_bus.mtx;blocked;;16;guided;8;64;0.027059;0.191880;1.918795
1138_bus.mtx;blocked;;16;guided;8;128;0.032123;0.161628;1.616278
1138_bus.mtx;blocked;;16;guided;8;256;0.034768;0.149332;1.493321
1138_bus.mtx;blocked;;16;guided;16;32;0.026822;0.193572;1.935718
1138_bus.mtx;blocked;;16;guided;16;64;0.030821;0.168456;1.684555
1138_bus.mtx;blocked;;16;guided;16;128;0.038620;0.134438;1.344378
1138_bus.mtx;blocked;;16;guided;16;256;0.031244;0.166176;1.661759
1138_bus.mtx;blocked;;16;guided;32;32;0.032919;0.157723;1.577227
1138_bus.mtx;blocked;;16;guided;32;64;0.033066;0.157021;1.570208
1138_bus.mtx;blocked;;16;guided;32;128;0.039652;0.130939;1.309392
1138_bus.mtx;blocked;;16;guided;32;256;0.033043;0.157127;1.571270
1138_bus.mtx;blocked;;32;static;0;32;19.657416;0.000264;0.002641
1138_bus.mtx;blocked;;32;static;0;64;19.474111;0.000267;0.002666
1138_bus.mtx;blocked;;32;static;0;128;20.902997;0.000248;0.002484
1138_bus.mtx;blocked;;32;static;0;256;19.475425;0.000267;0.002666
1138_bus.mtx;blocked;;32;static;1;32;20.356795;0.000255;0.002550
1138_bus.mtx;blocked;;32;static;1;64;24.019081;0.000216;0.002162
1138_bus.mtx;blocked;;32;static;1;128;0.053599;0.096867;0.968666
1138_bus.mtx;blocked;;32;static;1;256;20.320212;0.000256;0.002555
1138_bus.mtx;blocked;;32;static;4;32;19.530574;0.000266;0.002658
1138_bus.mtx;blocked;;32;static;4;64;19.493269;0.000266;0.002663
1138_bus.mtx;blocked;;32;static;4;128;0.045555;0.113973;1.139728
1138_bus.mtx;blocked;;32;static;4;256;0.050165;0.103499;1.034990
1138_bus.mtx;blocked;;32;static;8;32;19.952741;0.000260;0.002602
1138_bus.mtx;blocked;;32;static;8;64;19.439423;0.000267;0.002671
1138_bus.mtx;blocked;;32;static;8;128;0.043316;0.119864;1.198638
1138_bus.mtx;blocked;;32;static;8;256;19.487064;0.000266;0.002664
1138_bus.mtx;blocked;;32;static;16;32;21.072626;0.000246;0.002464
1138_bus.mtx;blocked;;32;static;16;64;20.148341;0.000258;0.002577
1138_bus.mtx;blocked;;32;static;16;128;20.695740;0.000251;0.002509
1138_bus.mtx;blocked;;32;static;16;256;19.478753;0.000267;0.002665
1138_bus.mtx;blocked;;32;static;32;32;23.574749;0.000220;0.002202
1138_bus.mtx;blocked;;32;static;32;64;20.698935;0.000251;0.002508
1138_bus.mtx;blocked;;32;static;32;128;19.584754;0.000265;0.002651
1138_bus.mtx;blocked;;32;static;32;256;19.742990;0.000263;0.002630
1138_bus.mtx;blocked;;32;dynamic;0;32;23.829650;0.000218;0.002179
1138_bus.mtx;blocked;;32;dynamic;0;64;0.049178;0.105577;1.055766
1138_bus.mtx;blocked;;32;dynamic;0;128;20.549376;0.000253;0.002527
1138_bus.mtx;blocked;;32;dynamic;0;256;19.648816;0.000264;0.002642
1138_bus.mtx;blocked;;32;dynamic;1;32;19.420782;0.000267;0.002673
1138_bus.mtx;blocked;;32;dynamic;1;64;0.045186;0.114903;1.149031
1138_bus.mtx;blocked;;32;dynamic;1;128;20.905701;0.000248;0.002484
1138_bus.mtx;blocked;;32;dynamic;1;256;0.048984;0.105994;1.059941
1138_bus.mtx;blocked;;32;dynamic;4;32;21.448804;0.000242;0.002421
1138_bus.mtx;blocked;;32;dynamic;4;64;0.046620;0.111368;1.113682
1138_bus.mtx;blocked;;32;dynamic;4;128;0.051072;0.101661;1.016607
1138_bus.mtx;blocked;;32;dynamic;4;256;19.572824;0.000265;0.002653
1138_bus.mtx;blocked;;32;dynamic;8;32;21.272298;0.000244;0.002441
1138_bus.mtx;blocked;;32;dynamic;8;64;25.608815;0.000203;0.002027
1138_bus.mtx;blocked;;32;dynamic;8;128;20.836039;0.000249;0.002492
1138_bus.mtx;blocked;;32;dynamic;8;256;19.603353;0.000265;0.002649
1138_bus.mtx;blocked;;32;dynamic;16;32;19.665128;0.000264;0.002640
1138_bus.mtx;blocked;;32;dynamic;16;64;21.349125;0.000243;0.002432
1138_bus.mtx;blocked;;32;dynamic;16;128;23.832021;0.000218;0.002179
1138_bus.mtx;blocked;;32;dynamic;16;256;19.717259;0.000263;0.002633
1138_bus.mtx;blocked;;32;dynamic;32;32;23.869064;0.000218;0.002175
1138_bus.mtx;blocked;;32;dynamic;32;64;19.976005;0.000260;0.002599
1138_bus.mtx;blocked;;32;dynamic;32;128;23.579532;0.000220;0.002202
1138_bus.mtx;blocked;;32;dynamic;32;256;21.106223;0.000246;0.002460
1138_bus.mtx;blocked;;32;guided;0;32;23.846025;0.000218;0.002177
1138_bus.mtx;blocked;;32;guided;0;64;20.937108;0.000248;0.002480
1138_bus.mtx;blocked;;32;guided;0;128;24.748286;0.000210;0.002098
1138_bus.mtx;blocked;;32;guided;0;256;0.045646;0.113745;1.137450
1138_bus.mtx;blocked;;32;guided;1;32;25.773570;0.000201;0.002014
1138_bus.mtx;blocked;;32;guided;1;64;19.740256;0.000263;0.002630
1138_bus.mtx;blocked;;32;guided;1;128;19.447703;0.000267;0.002670
1138_bus.mtx;blocked;;32;guided;1;256;20.619029;0.000252;0.002518
1138_bus.mtx;blocked;;32;guided;4;32;19.763028;0.000263;0.002627
1138_bus.mtx;blocked;;32;guided;4;64;20.554557;0.000253;0.002526
1138_bus.mtx;blocked;;32;guided;4;128;19.554565;0.000266;0.002655
1138_bus.mtx;blocked;;32;guided;4;256;20.604054;0.000252;0.002520
1138_bus.mtx;blocked;;32;guided;8;32;0.048708;0.106594;1.065940
1138_bus.mtx;blocked;;32;guided;8;64;19.208727;0.000270;0.002703
1138_bus.mtx;blocked;;32;guided;8;128;20.577505;0.000252;0.002523
1138_bus.mtx;blocked;;32;guided;8;256;19.527541;0.000266;0.002659
1138_bus.mtx;blocked;;32;guided;16;32;23.738835;0.000219;0.002187
1138_bus.mtx;blocked;;32;guided;16;64;19.482961;0.000266;0.002665
1138_bus.mtx;blocked;;32;guided;16;128;23.647396;0.000220;0.002196
1138_bus.mtx;blocked;;32;guided;16;256;20.517778;0.000253;0.002530
1138_bus.mtx;blocked;;32;guided;32;32;25.409907;0.000204;0.002043
1138_bus.mtx;blocked;;32;guided;32;64;19.525504;0.000266;0.002659
1138_bus.mtx;blocked;;32;guided;32;128;19.508913;0.000266;0.002661
1138_bus.mtx;blocked;;32;guided;32;256;20.434657;0.000254;0.002541
bcsstk13.mtx;blocked;;1;static;0;32;0.058457;1.469210;14.692103
bcsstk13.mtx;blocked;;1;static;0;64;0.054698;1.570173;15.701728
bcsstk13.mtx;blocked;;1;static;0;128;0.053994;1.590648;15.906477
bcsstk13.mtx;blocked;;1;static;0;256;0.057168;1.502336;15.023360
bcsstk13.mtx;blocked;;1;static;1;32;0.055613;1.544351;15.443512
bcsstk13.mtx;blocked;;1;static;1;64;0.058198;1.475746;14.757464
bcsstk13.mtx;blocked;;1;static;1;128;0.049224;1.744795;17.447949
bcsstk13.mtx;blocked;;1;static;1;256;0.051133;1.679648;16.796479
bcsstk13.mtx;blocked;;1;static;4;32;0.049481;1.735731;17.357310
bcsstk13.mtx;blocked;;1;static;4;64;0.058275;1.473812;14.738124
bcsstk13.mtx;blocked;;1;static;4;128;0.068622;1.251586;12.515864
bcsstk13.mtx;blocked;;1;static;4;256;0.058701;1.463103;14.631031
bcsstk13.mtx;blocked;;1;static;8;32;0.054318;1.581157;15.811568
bcsstk13.mtx;blocked;;1;static;8;64;0.070004;1.226876;12.268764
bcsstk13.mtx;blocked;;1;static;8;128;0.049429;1.737562;17.375625
bcsstk13.mtx;blocked;;1;static;8;256;0.050781;1.691292;16.912920
bcsstk13.mtx;blocked;;1;static;16;32;0.049569;1.732666;17.326655
bcsstk13.mtx;blocked;;1;static;16;64;0.047589;1.804755;18.047554
bcsstk13.mtx;blocked;;1;static;16;128;0.056837;1.511100;15.110997
bcsstk13.mtx;blocked;;1;static;16;256;0.047639;1.802850;18.028501
bcsstk13.mtx;blocked;;1;static;32;32;0.054071;1.588401;15.884011
bcsstk13.mtx;blocked;;1;static;32;64;0.058763;1.461573;14.615727
bcsstk13.mtx;blocked;;1;static;32;128;0.056991;1.507001;15.070005
bcsstk13.mtx;blocked;;1;static;32;256;0.049459;1.736515;17.365155
bcsstk13.mtx;blocked;;1;dynamic;0;32;0.058684;1.463521;14.635211
bcsstk13.mtx;blocked;;1;dynamic;0;64;0.055833;1.538272;15.382717
bcsstk13.mtx;blocked;;1;dynamic;0;128;0.057673;1.489187;14.891869
bcsstk13.mtx;blocked;;1;dynamic;0;256;0.056148;1.529648;15.296475
bcsstk13.mtx;blocked;;1;dynamic;1;32;0.064233;1.337094;13.370942
bcsstk13.mtx;blocked;;1;dynamic;1;64;0.050016;1.717179;17.171792
bcsstk13.mtx;blocked;;1;dynamic;1;128;0.051197;1.677570;16.775702
bcsstk13.mtx;blocked;;1;dynamic;1;256;0.055781;1.539710;15.397100
bcsstk13.mtx;blocked;;1;dynamic;4;32;0.053011;1.620158;16.201579
bcsstk13.mtx;blocked;;1;dynamic;4;64;0.055669;1.542801;15.428011
bcsstk13.mtx;blocked;;1;dynamic;4;128;0.059949;1.432645;14.326455
bcsstk13.mtx;blocked;;1;dynamic;4;256;0.058465;1.469023;14.690230
bcsstk13.mtx;blocked;;1;dynamic;8;32;0.048287;1.778649;17.786489
bcsstk13.mtx;blocked;;1;dynamic;8;64;0.057019;1.506262;15.062621
bcsstk13.mtx;blocked;;1;dynamic;8;128;0.051051;1.682344;16.823444
bcsstk13.mtx;blocked;;1;dynamic;8;256;0.057848;1.484680;14.846796
bcsstk13.mtx;blocked;;1;dynamic;16;32;0.048265;1.779473;17.794726
bcsstk13.mtx;blocked;;1;dynamic;16;64;0.054447;1.577424;15.774245
bcsstk13.mtx;blocked;;1;dynamic;16;128;0.051018;1.683450;16.834500
bcsstk13.mtx;blocked;;1;dynamic;16;256;0.061201;1.403345;14.033446
bcsstk13.mtx;blocked;;1;dynamic;32;32;0.059821;1.435723;14.357235
bcsstk13.mtx;blocked;;1;dynamic;32;64;0.055518;1.546994;15.469937
bcsstk13.mtx;blocked;;1;dynamic;32;128;0.059173;1.451451;14.514510
bcsstk13.mtx;blocked;;1;dynamic;32;256;0.056287;1.525851;15.258511
bcsstk13.mtx;blocked;;1;guided;0;32;0.057511;1.493383;14.933831
bcsstk13.mtx;blocked;;1;guided;0;64;0.055961;1.534739;15.347389
bcsstk13.mtx;blocked;;1;guided;0;128;0.056541;1.519015;15.190148
bcsstk13.mtx;blocked;;1;guided;0;256;0.057092;1.504346;15.043455
bcsstk13.mtx;blocked;;1;guided;1;32;0.053909;1.593176;15.931758
bcsstk13.mtx;blocked;;1;guided;1;64;0.058416;1.470241;14.702409
bcsstk13.mtx;blocked;;1;guided;1;128;0.057939;1.482341;14.823409
bcsstk13.mtx;blocked;;1;guided;1;256;0.063948;1.343053;13.430530
bcsstk13.mtx;blocked;;1;guided;4;32;0.054060;1.588729;15.887295
bcsstk13.mtx;blocked;;1;guided;4;64;0.056420;1.522275;15.222745
bcsstk13.mtx;blocked;;1;guided;4;128;0.056136;1.529952;15.299521
bcsstk13.mtx;blocked;;1;guided;4;256;0.049351;1.740317;17.403169
bcsstk13.mtx;blocked;;1;guided;8;32;0.053896;1.593561;15.935613
bcsstk13.mtx;blocked;;1;guided;8;64;0.054982;1.562087;15.620874
bcsstk13.mtx;blocked;;1;guided;8;128;0.049544;1.733512;17.335124
bcsstk13.mtx;blocked;;1;guided;8;256;0.055602;1.544662;15.446617
bcsstk13.mtx;blocked;;1;guided;16;32;0.049755;1.726179;17.261791
bcsstk13.mtx;blocked;;1;guided;16;64;0.055639;1.543627;15.436274
bcsstk13.mtx;blocked;;1;guided;16;128;0.063146;1.360128;13.601279
bcsstk13.mtx;blocked;;1;guided;16;256;0.057206;1.501358;15.013576
bcsstk13.mtx;blocked;;1;guided;32;32;0.057522;1.493093;14.930929
bcsstk13.mtx;blocked;;1;guided;32;64;0.056015;1.533259;15.332589
bcsstk13.mtx;blocked;;1;guided;32;128;0.048056;1.787197;17.871975
bcsstk13.mtx;blocked;;1;guided;32;256;0.049509;1.734752;17.347515
bcsstk13.mtx;blocked;;2;static;0;32;0.045497;1.887730;18.877301
bcsstk13.mtx;blocked;;2;static;0;64;0.035157;2.442898;24.428978
bcsstk13.mtx;blocked;;2;static;0;128;0.041936;2.048045;20.480454
bcsstk13.mtx;blocked;;2;static;0;256;0.034602;2.482085;24.820851
bcsstk13.mtx;blocked;;2;static;1;32;0.039045;2.199680;21.996801
bcsstk13.mtx;blocked;;2;static;1;64;0.028661;2.996666;29.966657
bcsstk13.mtx;blocked;;2;static;1;128;0.030136;2.849972;28.499719
bcsstk13.mtx;blocked;;2;static;1;256;0.036718;2.339050;23.390501
bcsstk13.mtx;blocked;;2;static;4;32;0.039367;2.181675;21.816747
bcsstk13.mtx;blocked;;2;static;4;64;0.029186;2.942734;29.427338
bcsstk13.mtx;blocked;;2;static;4;128;0.041518;2.068627;20.686270
bcsstk13.mtx;blocked;;2;static;4;256;0.034334;2.501475;25.014754
bcsstk13.mtx;blocked;;2;static;8;32;0.029266;2.934680;29.346802
bcsstk13.mtx;blocked;;2;static;8;64;0.030288;2.835600;28.356002
bcsstk13.mtx;blocked;;2;static;8;128;0.042399;2.025642;20.256423
bcsstk13.mtx;blocked;;2;static;8;256;0.057971;1.481531;14.815312
bcsstk13.mtx;blocked;;2;static;16;32;0.038140;2.251890;22.518898
bcsstk13.mtx;blocked;;2;static;16;64;0.045208;1.899786;18.997856
bcsstk13.mtx;blocked;;2;static;16;128;0.051131;1.679709;16.797091
bcsstk13.mtx;blocked;;2;static;16;256;0.050761;1.691975;16.919747
bcsstk13.mtx;blocked;;2;static;32;32;0.042316;2.029655;20.296547
bcsstk13.mtx;blocked;;2;static;32;64;0.051040;1.682713;16.827128
bcsstk13.mtx;blocked;;2;static;32;128;0.060080;1.429536;14.295364
bcsstk13.mtx;blocked;;2;static;32;256;0.057958;1.481864;14.818645
bcsstk13.mtx;blocked;;2;dynamic;0;32;0.037091;2.315557;23.155574
bcsstk13.mtx;blocked;;2;dynamic;0;64;0.037096;2.315209;23.152086
bcsstk13.mtx;blocked;;2;dynamic;0;128;0.031471;2.729030;27.290303
bcsstk13.mtx;blocked;;2;dynamic;0;256;0.033088;2.595682;25.956820
bcsstk13.mtx;blocked;;2;dynamic;1;32;0.033500;2.563786;25.637862
bcsstk13.mtx;blocked;;2;dynamic;1;64;0.040174;2.137875;21.378753
bcsstk13.mtx;blocked;;2;dynamic;1;128;0.035875;2.394065;23.940652
bcsstk13.mtx;blocked;;2;dynamic;1;256;0.038354;2.239313;22.393131
bcsstk13.mtx;blocked;;2;dynamic;4;32;0.032034;2.681108;26.811080
bcsstk13.mtx;blocked;;2;dynamic;4;64;0.032950;2.606540;26.065401
bcsstk13.mtx;blocked;;2;dynamic;4;128;0.041198;2.084714;20.847136
bcsstk13.mtx;blocked;;2;dynamic;4;256;0.040559;2.117552;21.175520
bcsstk13.mtx;blocked;;2;dynamic;8;32;0.037240;2.306292;23.062920
bcsstk13.mtx;blocked;;2;dynamic;8;64;0.039559;2.171094;21.710940
bcsstk13.mtx;blocked;;2;dynamic;8;128;0.044324;1.937708;19.377078
bcsstk13.mtx;blocked;;2;dynamic;8;256;0.059117;1.452823;14.528230
bcsstk13.mtx;blocked;;2;dynamic;16;32;0.032388;2.651811;26.518113
bcsstk13.mtx;blocked;;2;dynamic;16;64;0.045020;1.907724;19.077243
bcsstk13.mtx;blocked;;2;dynamic;16;128;0.061430;1.398111;13.981108
bcsstk13.mtx;blocked;;2;dynamic;16;256;0.059254;1.449443;14.494435
bcsstk13.mtx;blocked;;2;dynamic;32;32;0.040941;2.097802;20.978023
bcsstk13.mtx;blocked;;2;dynamic;32;64;0.062704;1.369703;13.697034
bcsstk13.mtx;blocked;;2;dynamic;32;128;0.062544;1.373211;13.732115
bcsstk13.mtx;blocked;;2;dynamic;32;256;0.065373;1.313779;13.137788
bcsstk13.mtx;blocked;;2;guided;0;32;0.031017;2.769018;27.690184
bcsstk13.mtx;blocked;;2;guided;0;64;0.033092;2.595390;25.953898
bcsstk13.mtx;blocked;;2;guided;0;128;0.032168;2.669930;26.699302
bcsstk13.mtx;blocked;;2;guided;0;256;0.037139;2.312538;23.125380
bcsstk13.mtx;blocked;;2;guided;1;32;0.030452;2.820337;28.203373
bcsstk13.mtx;blocked;;2;guided;1;64;0.051739;1.659996;16.599955
bcsstk13.mtx;blocked;;2;guided;1;128;0.032108;2.674887;26.748866
bcsstk13.mtx;blocked;;2;guided;1;256;0.040330;2.129581;21.295813
bcsstk13.mtx;blocked;;2;guided;4;32;0.031862;2.695528;26.955276
bcsstk13.mtx;blocked;;2;guided;4;64;0.039814;2.157179;21.571787
